row_label,strat_type,sex,value,breakdown_cat_label,breakdown_var,outcome_var,table_id
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,2006,25-29 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1973,30-34 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1979,35+ years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1861,total,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1690,0-4 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1934,5-9 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1941,10-14 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1937,15-19 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1950,20-24 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1978,25-29 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1959,30-34 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1970,35+ years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Total,1838,total,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1505,0-4 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1771,5-9 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1773,10-14 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1712,15-19 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1799,20-24 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1737,25-29 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1961,30-34 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1384,35+ years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Female,1643,total,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,1717,0-4 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,2001,5-9 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,2004,10-14 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,2066,15-19 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,2044,20-24 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,2039,25-29 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,1959,30-34 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,1972,35+ years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Male,1833,total,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,1698,0-4 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,1967,5-9 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,1971,10-14 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,2016,15-19 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,2000,20-24 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,2002,25-29 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,1959,30-34 years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,1868,35+ years,tenure,annual_hours,Tav.16
F - Costruzioni,sector,Total,1812,total,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1417,0-4 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1695,5-9 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1699,10-14 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1677,15-19 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1665,20-24 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1728,25-29 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1690,30-34 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1748,35+ years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Female,1561,total,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,1670,0-4 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,1960,5-9 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,1979,10-14 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,2035,15-19 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,2025,20-24 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,2019,25-29 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,2031,30-34 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,1938,35+ years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Male,1843,total,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1551,0-4 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1844,5-9 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1846,10-14 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1864,15-19 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1852,20-24 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1883,25-29 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1874,30-34 years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1860,35+ years,tenure,annual_hours,Tav.16
G - Commercio all'ingrosso e al dettaglio; riparazione di autoveicoli e motocicli,sector,Total,1712,total,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1476,0-4 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1670,5-9 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1807,10-14 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1814,15-19 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1768,20-24 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1851,25-29 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1844,30-34 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1815,35+ years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Female,1643,total,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1667,0-4 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1956,5-9 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1939,10-14 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,2028,15-19 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1996,20-24 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,2036,25-29 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1962,30-34 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1945,35+ years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Male,1806,total,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1629,0-4 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1902,5-9 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1902,10-14 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1964,15-19 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1928,20-24 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1990,25-29 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1931,30-34 years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1891,35+ years,tenure,annual_hours,Tav.16
H - Trasporto e magazzinaggio,sector,Total,1768,total,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1149,0-4 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1449,5-9 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1422,10-14 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1455,15-19 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1410,20-24 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1633,25-29 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1721,30-34 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1791,35+ years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Female,1268,total,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1345,0-4 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1672,5-9 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1850,10-14 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1863,15-19 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1940,20-24 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1936,25-29 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1986,30-34 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1916,35+ years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,1482,total,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1250,0-4 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1564,5-9 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1595,10-14 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1605,15-19 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1594,20-24 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1787,25-29 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1834,30-34 years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1853,35+ years,tenure,annual_hours,Tav.16
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,1374,total,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1653,0-4 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1827,5-9 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1804,10-14 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1861,15-19 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1888,20-24 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1925,25-29 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1925,30-34 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1887,35+ years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Female,1756,total,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,1744,0-4 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,1970,5-9 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,2011,10-14 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,2003,15-19 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,1992,20-24 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,1993,25-29 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,1992,30-34 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,2007,35+ years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Male,1861,total,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1714,0-4 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1919,5-9 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1930,10-14 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1946,15-19 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1952,20-24 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1972,25-29 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1972,30-34 years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1964,35+ years,tenure,annual_hours,Tav.16
J - Servizi di informazione e comunicazione,sector,Total,1825,total,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1654,0-4 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1777,5-9 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1779,10-14 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1778,15-19 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1765,20-24 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1779,25-29 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1773,30-34 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1809,35+ years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Female,1752,total,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Male,1716,0-4 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Male,1900,5-9 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Male,1888,10-14 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Male,1895,15-19 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Male,1882,20-24 years,tenure,annual_hours,Tav.16
K - Attività finanziarie ed assicurative,sector,Male,1892,25-29 years,tenure,annual_hours,Tav.16
